image_name,target
ISIC_4664888,0
ISIC_4665735,0
ISIC_4668893,0
ISIC_4669837,0
ISIC_4669952,0
ISIC_4672591,0
ISIC_4672828,0
ISIC_4673296,0
ISIC_4676117,0
ISIC_4677012,0
ISIC_4677246,0
ISIC_4678673,0
ISIC_4679024,0
ISIC_4679112,0
ISIC_4679978,0
ISIC_4680001,0
ISIC_4680705,0
ISIC_4680719,0
ISIC_4683532,0
ISIC_4684510,0
ISIC_4685091,0
ISIC_4685511,0
ISIC_4685859,0
ISIC_4686358,0
ISIC_4686791,0
ISIC_4687450,0
ISIC_4690521,0
ISIC_4693252,0
ISIC_4693305,0
ISIC_4695627,0
ISIC_4695977,0
ISIC_4696106,0
ISIC_4696807,0
ISIC_4697681,0
ISIC_4698709,0
ISIC_4698993,0
ISIC_4699802,0
ISIC_4702731,0
ISIC_4703373,0
ISIC_4703709,0
ISIC_4704240,0
ISIC_4705155,0
ISIC_4707779,0
ISIC_4709570,0
ISIC_4709630,0
ISIC_4710273,0
ISIC_4710610,0
ISIC_4712151,0
ISIC_4712238,0
ISIC_4714103,0
ISIC_4715584,0
ISIC_4716964,0
ISIC_4718423,0
ISIC_4718575,0
ISIC_4719774,0
ISIC_4719788,0
ISIC_4720030,0
ISIC_4720727,0
ISIC_4722011,0
ISIC_4723132,0
ISIC_4725395,0
ISIC_4727376,0
ISIC_4728471,0
ISIC_4731582,0
ISIC_4732028,0
ISIC_4732889,0
ISIC_4733747,0
ISIC_4734325,0
ISIC_4734602,0
ISIC_4734853,0
ISIC_4736009,0
ISIC_4736742,0
ISIC_4744679,0
ISIC_4746271,0
ISIC_4746727,0
ISIC_4747887,0
ISIC_4748644,0
ISIC_4748744,0
ISIC_4749286,0
ISIC_4751297,0
ISIC_4751637,0
ISIC_4751761,0
ISIC_4752864,0
ISIC_4752900,0
ISIC_4753265,0
ISIC_4754513,0
ISIC_4754540,0
ISIC_4755627,0
ISIC_4755685,0
ISIC_4760664,0
ISIC_4762845,0
ISIC_4763331,0
ISIC_4763824,0
ISIC_4765046,0
ISIC_4766056,0
ISIC_4766878,0
ISIC_4767324,0
ISIC_4767410,0
ISIC_4767766,0
ISIC_4768753,0
ISIC_4770415,0
ISIC_4771022,0
ISIC_4771462,0
ISIC_4773462,0
ISIC_4773476,0
ISIC_4773673,0
ISIC_4774078,0
ISIC_4776185,0
ISIC_4776403,0
ISIC_4778220,0
ISIC_4780083,0
ISIC_4780488,0
ISIC_4781306,0
ISIC_4781406,0
ISIC_4783462,0
ISIC_4783490,0
ISIC_4783637,0
ISIC_4784469,0
ISIC_4786863,0
ISIC_4787920,0
ISIC_4789741,0
ISIC_4790433,0
ISIC_4791409,0
ISIC_4791694,0
ISIC_4792090,0
ISIC_4795502,0
ISIC_4796486,0
ISIC_4797031,0
ISIC_4797111,0
ISIC_4798486,0
ISIC_4798580,0
ISIC_4799228,0
ISIC_4799458,0
ISIC_4800168,0
ISIC_4800794,0
ISIC_4801332,0
ISIC_4803797,0
ISIC_4804562,0
ISIC_4805956,0
ISIC_4806399,0
ISIC_4806625,0
ISIC_4807050,0
ISIC_4807815,0
ISIC_4808024,0
ISIC_4808329,0
ISIC_4808532,0
ISIC_4808714,0
ISIC_4808848,0
ISIC_4809071,0
ISIC_4809335,0
ISIC_4810227,0
ISIC_4811580,0
ISIC_4811677,0
ISIC_4811778,0
ISIC_4812485,0
ISIC_4812564,0
ISIC_4814164,0
ISIC_4814785,0
ISIC_4814938,0
ISIC_4815388,0
ISIC_4817313,0
ISIC_4817940,0
ISIC_4818265,0
ISIC_4818658,0
ISIC_4818768,0
ISIC_4819603,0
ISIC_4820261,0
ISIC_4821916,0
ISIC_4824598,0
ISIC_4825339,0
ISIC_4825933,0
ISIC_4827036,0
ISIC_4827270,0
ISIC_4827286,0
ISIC_4828981,0
ISIC_4829446,0
ISIC_4829472,0
ISIC_4830912,0
ISIC_4831237,0
ISIC_4831295,0
ISIC_4832128,0
ISIC_4832339,0
ISIC_4832498,0
ISIC_4836753,0
ISIC_4837220,0
ISIC_4837951,0
ISIC_4839793,0
ISIC_4840667,0
ISIC_4841584,0
ISIC_4841875,0
ISIC_4842020,0
ISIC_4842371,0
ISIC_4842490,0
ISIC_4842827,0
ISIC_4843204,0
ISIC_4844211,0
ISIC_4845699,0
ISIC_4848990,0
ISIC_4850670,0
ISIC_4852647,0
ISIC_4853617,0
ISIC_4854045,0
ISIC_4854164,0
ISIC_4854177,0
ISIC_4854906,0
ISIC_4855263,0
ISIC_4858118,0
ISIC_4859236,0
ISIC_4860646,0
ISIC_4864036,0
ISIC_4864264,0
ISIC_4864699,0
ISIC_4870115,0
ISIC_4870183,0
ISIC_4870714,0
ISIC_4871413,0
ISIC_4872245,0
ISIC_4872399,0
ISIC_4874456,0
ISIC_4875186,0
ISIC_4876529,0
ISIC_4876871,0
ISIC_4878152,0
ISIC_4878732,0
ISIC_4880962,0
ISIC_4881050,0
ISIC_4881393,0
ISIC_4885871,0
ISIC_4887134,0
ISIC_4887484,0
ISIC_4888789,0
ISIC_4890495,0
ISIC_4890586,0
ISIC_4891480,0
ISIC_4892281,0
ISIC_4892438,0
ISIC_4892442,0
ISIC_4892807,0
ISIC_4893770,0
ISIC_4895887,0
ISIC_4897657,0
ISIC_4899688,0
ISIC_4900231,0
ISIC_4901230,0
ISIC_4901478,0
ISIC_4901544,0
ISIC_4902521,0
ISIC_4903290,0
ISIC_4905186,0
ISIC_4905375,0
ISIC_4906070,0
ISIC_4906097,0
ISIC_4906230,0
ISIC_4907312,0
ISIC_4907927,0
ISIC_4908169,0
ISIC_4909821,0
ISIC_4909893,0
ISIC_4910741,0
ISIC_4910774,0
ISIC_4911748,0
ISIC_4911885,0
ISIC_4912964,0
ISIC_4913954,0
ISIC_4913985,0
ISIC_4916489,0
ISIC_4917144,0
ISIC_4918167,0
ISIC_4918621,0
ISIC_4920450,0
ISIC_4920466,0
ISIC_4921590,0
ISIC_4921639,0
ISIC_4921916,0
ISIC_4922339,0
ISIC_4923214,0
ISIC_4923493,0
ISIC_4924167,0
ISIC_4924889,0
ISIC_4925317,0
ISIC_4926849,0
ISIC_4927187,0
ISIC_4927902,0
ISIC_4928287,0
ISIC_4928736,0
ISIC_4928785,0
ISIC_4929350,0
ISIC_4930702,0
ISIC_4933736,0
ISIC_4933952,0
ISIC_4934388,0
ISIC_4934693,0
ISIC_4934826,0
ISIC_4935297,0
ISIC_4936056,0
ISIC_4936935,0
ISIC_4938202,0
ISIC_4938348,0
ISIC_4939110,0
ISIC_4939299,0
ISIC_4939510,0
ISIC_4940049,0
ISIC_4940163,0
ISIC_4943283,0
ISIC_4944703,0
ISIC_4946124,0
ISIC_4946396,0
ISIC_4946934,0
ISIC_4947097,0
ISIC_4949159,0
ISIC_4949979,0
ISIC_4953148,0
ISIC_4953789,0
ISIC_4954090,0
ISIC_4955533,0
ISIC_4955793,0
ISIC_4956153,0
ISIC_4956884,0
ISIC_4957213,0
ISIC_4959196,0
ISIC_4959359,0
ISIC_4961146,0
ISIC_4963175,0
ISIC_4964804,0
ISIC_4964889,0
ISIC_4965292,0
ISIC_4965436,0
ISIC_4966927,0
ISIC_4967356,0
ISIC_4968241,0
ISIC_4968384,0
ISIC_4969524,0
ISIC_4970324,0
ISIC_4971479,0
ISIC_4972682,0
ISIC_4973223,0
ISIC_4974922,0
ISIC_4975524,0
ISIC_4978641,0
ISIC_4979173,0
ISIC_4979450,0
ISIC_4980704,0
ISIC_4982046,0
ISIC_4982137,0
ISIC_4985114,0
ISIC_4986320,0
ISIC_4988010,0
ISIC_4988846,0
ISIC_4990272,0
ISIC_4990450,0
ISIC_4991055,0
ISIC_4991081,0
ISIC_4991689,0
ISIC_4991866,0
ISIC_4993359,0
ISIC_4994074,0
ISIC_4994255,0
ISIC_4996960,0
ISIC_4998162,0
ISIC_4998467,0
ISIC_4999683,0
ISIC_5000253,0
ISIC_5003318,0
ISIC_5003396,0
ISIC_5003515,0
ISIC_5003617,0
ISIC_5005015,0
ISIC_5005138,0
ISIC_5005933,0
ISIC_5006243,0
ISIC_5006561,0
ISIC_5006966,0
ISIC_5007320,0
ISIC_5007420,0
ISIC_5008110,0
ISIC_5008595,0
ISIC_5008803,0
ISIC_5009524,0
ISIC_5010235,0
ISIC_5011656,0
ISIC_5011671,0
ISIC_5013106,0
ISIC_5013845,0
ISIC_5014133,0
ISIC_5014918,0
ISIC_5014922,0
ISIC_5015604,0
ISIC_5016755,0
ISIC_5017172,0
ISIC_5017576,0
ISIC_5017873,0
ISIC_5018995,0
ISIC_5019438,0
ISIC_5021072,0
ISIC_5021202,0
ISIC_5021551,0
ISIC_5022165,0
ISIC_5024441,0
ISIC_5024697,0
ISIC_5025033,0
ISIC_5025520,0
ISIC_5026157,0
ISIC_5027183,0
ISIC_5029232,0
ISIC_5030665,0
ISIC_5031847,0
ISIC_5032734,0
ISIC_5032772,0
ISIC_5033399,0
ISIC_5033500,0
ISIC_5033622,0
ISIC_5034479,0
ISIC_5034532,0
ISIC_5035833,0
ISIC_5036511,0
ISIC_5039173,0
ISIC_5039227,0
ISIC_5039654,0
ISIC_5041333,0
ISIC_5041724,0
ISIC_5041827,0
ISIC_5043590,0
ISIC_5044160,0
ISIC_5044571,0
ISIC_5045049,0
ISIC_5046595,0
ISIC_5046748,0
ISIC_5046992,0
ISIC_5048708,0
ISIC_5049288,0
ISIC_5050453,0
ISIC_5050580,0
ISIC_5052489,0
ISIC_5052908,0
ISIC_5053329,0
ISIC_5053923,0
ISIC_5055179,0
ISIC_5055755,0
ISIC_5056243,0
ISIC_5058069,0
ISIC_5060482,0
ISIC_5061183,0
ISIC_5061591,0
ISIC_5061941,0
ISIC_5064265,0
ISIC_5064788,0
ISIC_5066711,0
ISIC_5067615,0
ISIC_5067977,0
ISIC_5069109,0
ISIC_5069265,0
ISIC_5069634,0
ISIC_5072815,0
ISIC_5073520,0
ISIC_5078133,0
ISIC_5081250,0
ISIC_5081326,0
ISIC_5081719,0
ISIC_5082251,0
ISIC_5082319,0
ISIC_5082705,0
ISIC_5084762,0
ISIC_5085659,0
ISIC_5085823,0
ISIC_5087344,0
ISIC_5089461,0
ISIC_5091263,0
ISIC_5092653,0
ISIC_5092976,0
ISIC_5093855,0
ISIC_5093941,0
ISIC_5094022,0
ISIC_5095231,0
ISIC_5097563,0
ISIC_5097951,0
ISIC_5098309,0
ISIC_5098512,0
ISIC_5098519,0
ISIC_5098625,0
ISIC_5098669,0
ISIC_5099405,0
ISIC_5099850,0
ISIC_5099927,0
ISIC_5100308,0
ISIC_5103537,0
ISIC_5106017,0
ISIC_5106300,0
ISIC_5106808,0
ISIC_5107234,0
ISIC_5107830,0
ISIC_5108974,0
ISIC_5110226,0
ISIC_5112073,0
ISIC_5112206,0
ISIC_5112714,0
ISIC_5114735,0
ISIC_5116301,0
ISIC_5116490,0
ISIC_5117203,0
ISIC_5119528,0
ISIC_5120471,0
ISIC_5121946,0
ISIC_5122823,0
ISIC_5125245,0
ISIC_5126198,0
ISIC_5128929,0
ISIC_5128951,0
ISIC_5129659,0
ISIC_5129921,0
ISIC_5130138,0
ISIC_5132018,0
ISIC_5132556,0
ISIC_5134044,0
ISIC_5135086,0
ISIC_5135803,0
ISIC_5136208,0
ISIC_5136406,0
ISIC_5137296,0
ISIC_5137329,0
ISIC_5139650,0
ISIC_5140224,0
ISIC_5141003,0
ISIC_5141124,0
ISIC_5143609,0
ISIC_5143719,0
ISIC_5143980,0
ISIC_5144800,0
ISIC_5145268,0
ISIC_5148020,0
ISIC_5149540,0
ISIC_5149608,0
ISIC_5150482,0
ISIC_5151448,0
ISIC_5151708,0
ISIC_5152615,0
ISIC_5154074,0
ISIC_5154538,0
ISIC_5154690,0
ISIC_5155477,0
ISIC_5156251,0
ISIC_5157067,0
ISIC_5158115,0
ISIC_5159813,0
ISIC_5161670,0
ISIC_5165301,0
ISIC_5167100,0
ISIC_5167130,0
ISIC_5168048,0
ISIC_5168327,0
ISIC_5170060,0
ISIC_5171402,0
ISIC_5171694,0
ISIC_5171954,0
ISIC_5172440,0
ISIC_5172576,0
ISIC_5172724,0
ISIC_5172770,0
ISIC_5173631,0
ISIC_5173928,0
ISIC_5173944,0
ISIC_5175967,0
ISIC_5176589,0
ISIC_5176953,0
ISIC_5176973,0
ISIC_5180609,0
ISIC_5183234,0
ISIC_5183542,0
ISIC_5184012,0
ISIC_5184339,0
ISIC_5185780,0
ISIC_5186148,0
ISIC_5187012,0
ISIC_5187844,0
ISIC_5188132,0
ISIC_5189120,0
ISIC_5191060,0
ISIC_5192096,0
ISIC_5193073,0
ISIC_5194092,0
ISIC_5195456,0
ISIC_5196119,0
ISIC_5196410,0
ISIC_5196451,0
ISIC_5196606,0
ISIC_5197483,0
ISIC_5198138,0
ISIC_5198297,0
ISIC_5199299,0
ISIC_5199937,0
ISIC_5200854,0
ISIC_5202200,0
ISIC_5202295,0
ISIC_5202792,0
ISIC_5202819,0
ISIC_5203650,0
ISIC_5205676,0
ISIC_5205854,0
ISIC_5209080,0
ISIC_5209191,0
ISIC_5209805,0
ISIC_5210778,0
ISIC_5210811,0
ISIC_5211181,0
ISIC_5211515,0
ISIC_5213317,0
ISIC_5213541,0
ISIC_5215433,0
ISIC_5216021,0
ISIC_5216841,0
ISIC_5217071,0
ISIC_5217919,0
ISIC_5219445,0
ISIC_5221781,0
ISIC_5221810,0
ISIC_5223297,0
ISIC_5224820,0
ISIC_5224893,0
ISIC_5224960,0
ISIC_5226679,0
ISIC_5228119,0
ISIC_5229373,0
ISIC_5230011,0
ISIC_5230205,0
ISIC_5230974,0
ISIC_5231195,0
ISIC_5231648,0
ISIC_5231939,0
ISIC_5233054,0
ISIC_5233493,0
ISIC_5234098,0
ISIC_5236540,0
ISIC_5237186,0
ISIC_5237365,0
ISIC_5239126,0
ISIC_5239551,0
ISIC_5239624,0
ISIC_5242261,0
ISIC_5244932,0
ISIC_5246727,0
ISIC_5247005,0
ISIC_5249429,0
ISIC_5249476,0
ISIC_5249641,0
ISIC_5249675,0
ISIC_5249789,0
ISIC_5250589,0
ISIC_5251624,0
ISIC_5251954,0
ISIC_5253289,0
ISIC_5253450,0
ISIC_5253465,0
ISIC_5253795,0
ISIC_5254577,0
ISIC_5256047,0
ISIC_5258301,0
ISIC_5260081,0
ISIC_5260274,0
ISIC_5260558,0
ISIC_5264406,0
ISIC_5264509,0
ISIC_5264638,0
ISIC_5265170,0
ISIC_5265185,0
ISIC_5265808,0
ISIC_5267225,0
ISIC_5269066,0
ISIC_5269760,0
ISIC_5269993,0
ISIC_5270029,0
ISIC_5271491,0
ISIC_5271610,0
ISIC_5274319,0
ISIC_5275484,0
ISIC_5276317,0
ISIC_5276371,0
ISIC_5277723,0
ISIC_5278233,0
ISIC_5278466,0
ISIC_5280324,0
ISIC_5281393,0
ISIC_5283427,0
ISIC_5283814,0
ISIC_5284795,0
ISIC_5285042,0
ISIC_5285074,0
ISIC_5285323,0
ISIC_5286684,0
ISIC_5287531,0
ISIC_5287696,0
ISIC_5288073,0
ISIC_5288393,0
ISIC_5290070,0
ISIC_5290355,0
ISIC_5290690,0
ISIC_5290886,0
ISIC_5290958,0
ISIC_5291409,0
ISIC_5291660,0
ISIC_5292407,0
ISIC_5292944,0
ISIC_5294076,0
ISIC_5294230,0
ISIC_5294387,0
ISIC_5294678,0
ISIC_5295902,0
ISIC_5295933,0
ISIC_5296029,0
ISIC_5297738,0
ISIC_5298171,0
ISIC_5302330,0
ISIC_5303043,0
ISIC_5303385,0
ISIC_5304211,0
ISIC_5304626,0
ISIC_5306250,0
ISIC_5306862,0
ISIC_5307138,0
ISIC_5307788,0
ISIC_5309403,0
ISIC_5309844,0
ISIC_5309864,0
ISIC_5309908,0
ISIC_5311159,0
ISIC_5311348,0
ISIC_5311634,0
ISIC_5311851,0
ISIC_5312502,0
ISIC_5316263,0
ISIC_5316470,0
ISIC_5319047,0
ISIC_5319191,0
ISIC_5319645,0
ISIC_5320315,0
ISIC_5321679,0
ISIC_5322873,0
ISIC_5326411,0
ISIC_5329624,0
ISIC_5330007,0
ISIC_5330193,0
ISIC_5330414,0
ISIC_5331778,0
ISIC_5332172,0
ISIC_5332333,0
ISIC_5332968,0
ISIC_5333448,0
ISIC_5334200,0
ISIC_5335260,0
ISIC_5335757,0
ISIC_5336779,0
ISIC_5338273,0
ISIC_5338424,0
ISIC_5338570,0
ISIC_5338912,0
ISIC_5344693,0
ISIC_5345157,0
ISIC_5345285,0
ISIC_5346198,0
ISIC_5348823,0
ISIC_5349093,0
ISIC_5349983,0
ISIC_5350239,0
ISIC_5350813,0
ISIC_5351042,0
ISIC_5351667,0
ISIC_5352069,0
ISIC_5352496,0
ISIC_5352743,0
ISIC_5353814,0
ISIC_5354157,0
ISIC_5356360,0
ISIC_5356764,0
ISIC_5357447,0
ISIC_5357679,0
ISIC_5358349,0
ISIC_5359061,0
ISIC_5359600,0
ISIC_5361423,0
ISIC_5366120,0
ISIC_5366315,0
ISIC_5367300,0
ISIC_5367980,0
ISIC_5368062,0
ISIC_5368711,0
ISIC_5369094,0
ISIC_5370884,0
ISIC_5371910,0
ISIC_5371925,0
ISIC_5372420,0
ISIC_5372461,0
ISIC_5372697,0
ISIC_5374200,0
ISIC_5375464,0
ISIC_5376943,0
ISIC_5378634,0
ISIC_5379324,0
ISIC_5379684,0
ISIC_5379701,0
ISIC_5380367,0
ISIC_5381890,0
ISIC_5382076,0
ISIC_5383897,0
ISIC_5384476,0
ISIC_5386528,0
ISIC_5386993,0
ISIC_5387264,0
ISIC_5387742,0
ISIC_5388371,0
ISIC_5390118,0
ISIC_5390308,0
ISIC_5391024,0
ISIC_5392206,0
ISIC_5392789,0
ISIC_5392923,0
ISIC_5393971,0
ISIC_5395704,0
ISIC_5397969,0
ISIC_5398024,0
ISIC_5399201,0
ISIC_5399722,0
ISIC_5399850,0
ISIC_5400056,0
ISIC_5401032,0
ISIC_5401768,0
ISIC_5403261,0
ISIC_5403285,0
ISIC_5403736,0
ISIC_5403880,0
ISIC_5406945,0
ISIC_5407909,0
ISIC_5408357,0
ISIC_5410137,0
ISIC_5410641,0
ISIC_5410789,0
ISIC_5410816,0
ISIC_5411152,0
ISIC_5411356,0
ISIC_5411972,0
ISIC_5412416,0
ISIC_5412438,0
ISIC_5415096,0
ISIC_5415765,0
ISIC_5415822,0
ISIC_5416029,0
ISIC_5416338,0
ISIC_5418007,0
ISIC_5418351,0
ISIC_5418992,0
ISIC_5419254,0
ISIC_5419426,0
ISIC_5419657,0
ISIC_5419668,0
ISIC_5420567,0
ISIC_5421552,0
ISIC_5421651,0
ISIC_5422333,0
ISIC_5422892,0
ISIC_5423251,0
ISIC_5423554,0
ISIC_5423741,0
ISIC_5424954,0
ISIC_5426249,0
ISIC_5428000,0
ISIC_5429359,0
ISIC_5430817,0
ISIC_5433526,0
ISIC_5433808,0
ISIC_5433830,0
ISIC_5434740,0
ISIC_5435156,0
ISIC_5435958,0
ISIC_5436258,0
ISIC_5437632,0
ISIC_5437769,0
ISIC_5438598,0
ISIC_5438774,0
ISIC_5440349,0
ISIC_5442471,0
ISIC_5443343,0
ISIC_5443694,0
ISIC_5443967,0
ISIC_5446126,0
ISIC_5446229,0
ISIC_5446305,0
ISIC_5447745,0
ISIC_5448572,0
ISIC_5453550,0
ISIC_5453965,0
ISIC_5454664,0
ISIC_5456754,0
ISIC_5456850,0
ISIC_5458475,0
ISIC_5462474,0
ISIC_5464296,0
ISIC_5466110,0
ISIC_5467408,0
ISIC_5467877,0
ISIC_5470777,0
ISIC_5470845,0
ISIC_5471585,0
ISIC_5472411,0
ISIC_5472565,0
ISIC_5473977,0
ISIC_5475115,0
ISIC_5475276,0
ISIC_5476552,0
ISIC_5477755,0
ISIC_5478624,0
ISIC_5483744,0
ISIC_5483787,0
ISIC_5484280,0
ISIC_5484843,0
ISIC_5485368,0
ISIC_5486638,0
ISIC_5486811,0
ISIC_5488695,0
ISIC_5488923,0
ISIC_5490573,0
ISIC_5490874,0
ISIC_5492585,0
ISIC_5495612,0
ISIC_5496072,0
ISIC_5496889,0
ISIC_5497040,0
ISIC_5497586,0
ISIC_5499841,0
ISIC_5500783,0
ISIC_5501466,0
ISIC_5501813,0
ISIC_5502735,0
ISIC_5502759,0
ISIC_5503017,0
ISIC_5503450,0
ISIC_5505130,0
ISIC_5505677,0
ISIC_5506906,0
ISIC_5507809,0
ISIC_5507883,0
ISIC_5508489,0
ISIC_5511356,0
ISIC_5512195,0
ISIC_5515689,0
ISIC_5515761,0
ISIC_5516080,0
ISIC_5516645,0
ISIC_5518908,0
ISIC_5519109,0
ISIC_5519153,0
ISIC_5520837,0
ISIC_5520987,0
ISIC_5527106,0
ISIC_5530515,0
ISIC_5531040,0
ISIC_5531729,0
ISIC_5533324,0
ISIC_5533685,0
ISIC_5533724,0
ISIC_5533867,0
ISIC_5535061,0
ISIC_5535308,0
ISIC_5537005,0
ISIC_5537240,0
ISIC_5538282,0
ISIC_5539423,0
ISIC_5539445,0
ISIC_5539665,0
ISIC_5539687,0
ISIC_5540092,0
ISIC_5540215,0
ISIC_5540918,0
ISIC_5540957,0
ISIC_5541162,0
ISIC_5541445,0
ISIC_5541526,0
ISIC_5541720,0
ISIC_5541830,0
ISIC_5541989,0
ISIC_5542248,0
ISIC_5543382,0
ISIC_5543962,0
ISIC_5544312,0
ISIC_5545935,0
ISIC_5547173,0
ISIC_5548310,0
ISIC_5549462,0
ISIC_5550366,0
ISIC_5554930,0
ISIC_5555122,0
ISIC_5555418,0
ISIC_5556037,0
ISIC_5559277,0
ISIC_5559494,0
ISIC_5559931,0
ISIC_5560509,0
ISIC_5560779,0
ISIC_5561701,0
ISIC_5563510,0
ISIC_5564149,0
ISIC_5564375,0
ISIC_5564959,0
ISIC_5565342,0
ISIC_5565758,0
ISIC_5565859,0
ISIC_5565917,0
ISIC_5566502,0
ISIC_5567033,0
ISIC_5567187,0
ISIC_5567865,0
ISIC_5568321,0
ISIC_5568735,0
ISIC_5569800,0
ISIC_5571037,0
ISIC_5571443,0
ISIC_5572106,0
ISIC_5572984,0
ISIC_5573288,0
ISIC_5574898,0
ISIC_5575241,0
ISIC_5576230,0
ISIC_5576295,0
ISIC_5576438,0
ISIC_5576756,0
ISIC_5576762,0
ISIC_5577319,0
ISIC_5578839,0
ISIC_5580945,0
ISIC_5581560,0
ISIC_5582992,0
ISIC_5583376,0
ISIC_5583936,0
ISIC_5585090,0
ISIC_5586123,0
ISIC_5587048,0
ISIC_5587177,0
ISIC_5587315,0
ISIC_5588931,0
ISIC_5590234,0
ISIC_5590761,0
ISIC_5591452,0
ISIC_5592614,0
ISIC_5592776,0
ISIC_5593123,0
ISIC_5594667,0
ISIC_5597182,0
ISIC_5597578,0
ISIC_5598610,0
ISIC_5599751,0
ISIC_5600375,0
ISIC_5600551,0
ISIC_5600700,0
ISIC_5602249,0
ISIC_5602856,0
ISIC_5603057,0
ISIC_5605645,0
ISIC_5606526,0
ISIC_5606925,0
ISIC_5607261,0
ISIC_5608269,0
ISIC_5608711,0
ISIC_5611182,0
ISIC_5612963,0
ISIC_5613408,0
ISIC_5614321,0
ISIC_5618182,0
ISIC_5618649,0
ISIC_5619213,0
ISIC_5619486,0
ISIC_5620287,0
ISIC_5622428,0
ISIC_5622725,0
ISIC_5623119,0
ISIC_5623874,0
ISIC_5624387,0
ISIC_5624407,0
ISIC_5624772,0
ISIC_5626138,0
ISIC_5626995,0
ISIC_5627557,0
ISIC_5628761,0
ISIC_5629414,0
ISIC_5630715,0
ISIC_5630766,0
ISIC_5631254,0
ISIC_5631587,0
ISIC_5631948,0
ISIC_5634577,0
ISIC_5635036,0
ISIC_5635429,0
ISIC_5635478,0
ISIC_5636578,0
ISIC_5637379,0
ISIC_5637617,0
ISIC_5638807,0
ISIC_5643279,0
ISIC_5643748,0
ISIC_5644005,0
ISIC_5648436,0
ISIC_5649453,0
ISIC_5652425,0
ISIC_5655022,0
ISIC_5658587,0
ISIC_5659637,0
ISIC_5662562,0
ISIC_5664024,0
ISIC_5664060,0
ISIC_5664143,0
ISIC_5664695,0
ISIC_5665733,0
ISIC_5666134,0
ISIC_5668654,0
ISIC_5669245,0
ISIC_5670543,0
ISIC_5670844,0
ISIC_5671076,0
ISIC_5672457,0
ISIC_5673944,0
ISIC_5674930,0
ISIC_5675151,0
ISIC_5675309,0
ISIC_5675376,0
ISIC_5675664,0
ISIC_5678565,0
ISIC_5678849,0
ISIC_5679644,0
ISIC_5679779,0
ISIC_5679940,0
ISIC_5680197,0
ISIC_5681289,0
ISIC_5681301,0
ISIC_5681752,0
ISIC_5682353,0
ISIC_5682842,0
ISIC_5683180,0
ISIC_5687097,0
ISIC_5688063,0
ISIC_5688895,0
ISIC_5689896,0
ISIC_5690889,0
ISIC_5690955,0
ISIC_5692444,0
ISIC_5693635,0
ISIC_5694968,0
ISIC_5696174,0
ISIC_5696877,0
ISIC_5697382,0
ISIC_5698553,0
ISIC_5698863,0
ISIC_5700242,0
ISIC_5700419,0
ISIC_5701862,0
ISIC_5701922,0
ISIC_5702257,0
ISIC_5702422,0
ISIC_5703063,0
ISIC_5703542,0
ISIC_5703633,0
ISIC_5705356,0
ISIC_5706387,0
ISIC_5707071,0
ISIC_5708272,0
ISIC_5708420,0
ISIC_5709287,0
ISIC_5710199,0
ISIC_5710876,0
ISIC_5711802,0
ISIC_5712569,0
ISIC_5712915,0
ISIC_5712969,0
ISIC_5713011,0
ISIC_5713093,0
ISIC_5713173,0
ISIC_5714065,0
ISIC_5714211,0
ISIC_5714278,0
ISIC_5714684,0
ISIC_5714720,0
ISIC_5714730,0
ISIC_5714747,0
ISIC_5714992,0
ISIC_5718241,0
ISIC_5718520,0
ISIC_5718931,0
ISIC_5719373,0
ISIC_5719436,0
ISIC_5720944,0
ISIC_5721530,0
ISIC_5721613,0
ISIC_5723782,0
ISIC_5725417,0
ISIC_5725671,0
ISIC_5729621,0
ISIC_5730606,0
ISIC_5731435,0
ISIC_5731724,0
ISIC_5733991,0
ISIC_5734126,0
ISIC_5735204,0
ISIC_5735668,0
ISIC_5736252,0
ISIC_5736865,0
ISIC_5737211,0
ISIC_5737322,0
ISIC_5738160,0
ISIC_5739375,0
ISIC_5740353,0
ISIC_5740954,0
ISIC_5741024,0
ISIC_5742807,0
ISIC_5744097,0
ISIC_5745743,0
ISIC_5745886,0
ISIC_5746049,0
ISIC_5747282,0
ISIC_5747412,0
ISIC_5749591,0
ISIC_5749893,0
ISIC_5750800,0
ISIC_5751001,0
ISIC_5752353,0
ISIC_5753616,0
ISIC_5756801,0
ISIC_5758834,0
ISIC_5759520,0
ISIC_5761233,0
ISIC_5761512,0
ISIC_5763418,0
ISIC_5763460,0
ISIC_5763939,0
ISIC_5763997,0
ISIC_5764132,0
ISIC_5764228,0
ISIC_5764234,0
ISIC_5766302,0
ISIC_5767868,0
ISIC_5768029,0
ISIC_5768273,0
ISIC_5769117,0
ISIC_5769412,0
ISIC_5771890,0
ISIC_5773751,0
ISIC_5774209,0
ISIC_5774467,0
ISIC_5774484,0
ISIC_5775178,0
ISIC_5775179,0
ISIC_5775317,0
ISIC_5776649,0
ISIC_5777319,0
ISIC_5778001,0
ISIC_5778547,0
ISIC_5779037,0
ISIC_5782456,0
ISIC_5783324,0
ISIC_5784177,0
ISIC_5784853,0
ISIC_5785239,0
ISIC_5786713,0
ISIC_5787155,0
ISIC_5787158,0
ISIC_5787501,0
ISIC_5787648,0
ISIC_5787712,0
ISIC_5788972,0
ISIC_5789959,0
ISIC_5790192,0
ISIC_5790931,0
ISIC_5791555,0
ISIC_5791810,0
ISIC_5793340,0
ISIC_5793721,0
ISIC_5794323,0
ISIC_5794395,0
ISIC_5795173,0
